site,date_GMT,Mean_Hs_m,Max_Hs_m,latitude,longitude,datetime,month,year
IVEE,2015-11-27,0.5,0.6,34.402783,-119.85755,2015-11-27,11,2015
IVEE,2015-11-28,0.5,0.59,34.402783,-119.85755,2015-11-28,11,2015
IVEE,2015-11-29,0.42,0.56,34.402783,-119.85755,2015-11-29,11,2015
IVEE,2015-11-30,0.57,0.65,34.402783,-119.85755,2015-11-30,11,2015
IVEE,2015-12-01,0.66,0.69,34.402783,-119.85755,2015-12-01,12,2015
IVEE,2015-12-02,0.58,0.65,34.402783,-119.85755,2015-12-02,12,2015
IVEE,2015-12-03,0.48,0.6,34.402783,-119.85755,2015-12-03,12,2015
IVEE,2015-12-04,0.91,1.2,34.402783,-119.85755,2015-12-04,12,2015
IVEE,2015-12-05,1.08,1.29,34.402783,-119.85755,2015-12-05,12,2015
IVEE,2015-12-06,0.69,0.88,34.402783,-119.85755,2015-12-06,12,2015
IVEE,2015-12-07,0.97,1.2,34.402783,-119.85755,2015-12-07,12,2015
IVEE,2015-12-08,1.05,1.25,34.402783,-119.85755,2015-12-08,12,2015
IVEE,2015-12-09,0.78,0.91,34.402783,-119.85755,2015-12-09,12,2015
IVEE,2015-12-10,0.79,0.92,34.402783,-119.85755,2015-12-10,12,2015
IVEE,2015-12-11,1.06,1.44,34.402783,-119.85755,2015-12-11,12,2015
IVEE,2015-12-12,1.39,1.62,34.402783,-119.85755,2015-12-12,12,2015
IVEE,2015-12-13,1.08,1.42,34.402783,-119.85755,2015-12-13,12,2015
IVEE,2015-12-14,1.01,1.09,34.402783,-119.85755,2015-12-14,12,2015
IVEE,2015-12-15,0.81,1.04,34.402783,-119.85755,2015-12-15,12,2015
IVEE,2015-12-16,0.56,0.7,34.402783,-119.85755,2015-12-16,12,2015
IVEE,2015-12-17,0.56,0.65,34.402783,-119.85755,2015-12-17,12,2015
IVEE,2015-12-18,0.52,0.59,34.402783,-119.85755,2015-12-18,12,2015
IVEE,2015-12-19,0.53,0.6,34.402783,-119.85755,2015-12-19,12,2015
IVEE,2015-12-20,0.96,1.06,34.402783,-119.85755,2015-12-20,12,2015
IVEE,2015-12-21,0.83,0.99,34.402783,-119.85755,2015-12-21,12,2015
IVEE,2015-12-22,0.88,1.09,34.402783,-119.85755,2015-12-22,12,2015
IVEE,2015-12-23,0.96,1.01,34.402783,-119.85755,2015-12-23,12,2015
IVEE,2015-12-24,0.88,0.92,34.402783,-119.85755,2015-12-24,12,2015
IVEE,2015-12-25,0.79,0.87,34.402783,-119.85755,2015-12-25,12,2015
IVEE,2015-12-26,0.64,0.77,34.402783,-119.85755,2015-12-26,12,2015
IVEE,2015-12-27,0.52,0.63,34.402783,-119.85755,2015-12-27,12,2015
IVEE,2015-12-28,0.55,0.68,34.402783,-119.85755,2015-12-28,12,2015
IVEE,2015-12-29,0.77,0.89,34.402783,-119.85755,2015-12-29,12,2015
IVEE,2015-12-30,0.71,0.82,34.402783,-119.85755,2015-12-30,12,2015
IVEE,2015-12-31,0.45,0.54,34.402783,-119.85755,2015-12-31,12,2015
IVEE,2016-01-01,0.4,0.5,34.402783,-119.85755,2016-01-01,1,2016
IVEE,2016-01-02,0.37,0.41,34.402783,-119.85755,2016-01-02,1,2016
IVEE,2016-01-03,0.4,0.55,34.402783,-119.85755,2016-01-03,1,2016
IVEE,2016-01-04,0.76,0.95,34.402783,-119.85755,2016-01-04,1,2016
IVEE,2016-01-05,0.99,1.22,34.402783,-119.85755,2016-01-05,1,2016
IVEE,2016-01-06,1.23,1.5,34.402783,-119.85755,2016-01-06,1,2016
IVEE,2016-01-07,1.63,1.79,34.402783,-119.85755,2016-01-07,1,2016
IVEE,2016-01-08,1.34,1.81,34.402783,-119.85755,2016-01-08,1,2016
IVEE,2016-01-09,0.88,1.13,34.402783,-119.85755,2016-01-09,1,2016
IVEE,2016-01-10,0.6,0.77,34.402783,-119.85755,2016-01-10,1,2016
IVEE,2016-01-11,0.74,0.91,34.402783,-119.85755,2016-01-11,1,2016
IVEE,2016-01-12,0.98,1.11,34.402783,-119.85755,2016-01-12,1,2016
IVEE,2016-01-13,0.9,0.97,34.402783,-119.85755,2016-01-13,1,2016
IVEE,2016-01-14,0.99,1.04,34.402783,-119.85755,2016-01-14,1,2016
IVEE,2016-01-15,0.93,1.11,34.402783,-119.85755,2016-01-15,1,2016
IVEE,2016-01-16,0.71,0.92,34.402783,-119.85755,2016-01-16,1,2016
IVEE,2016-01-17,1.12,1.3,34.402783,-119.85755,2016-01-17,1,2016
IVEE,2016-01-18,1.12,1.31,34.402783,-119.85755,2016-01-18,1,2016
IVEE,2016-01-19,1.06,1.37,34.402783,-119.85755,2016-01-19,1,2016
IVEE,2016-01-20,1.02,1.09,34.402783,-119.85755,2016-01-20,1,2016
IVEE,2016-01-21,0.9,1.06,34.402783,-119.85755,2016-01-21,1,2016
IVEE,2016-01-22,0.75,1.19,34.402783,-119.85755,2016-01-22,1,2016
IVEE,2016-01-23,1.22,1.45,34.402783,-119.85755,2016-01-23,1,2016
IVEE,2016-01-24,1.38,1.71,34.402783,-119.85755,2016-01-24,1,2016
IVEE,2016-01-25,0.86,1.12,34.402783,-119.85755,2016-01-25,1,2016
IVEE,2016-01-26,0.49,0.58,34.402783,-119.85755,2016-01-26,1,2016
IVEE,2016-01-27,0.55,0.72,34.402783,-119.85755,2016-01-27,1,2016
IVEE,2016-01-28,0.82,0.92,34.402783,-119.85755,2016-01-28,1,2016
IVEE,2016-01-29,1.32,1.67,34.402783,-119.85755,2016-01-29,1,2016
IVEE,2016-01-30,1.31,1.58,34.402783,-119.85755,2016-01-30,1,2016
IVEE,2016-01-31,1.02,1.39,34.402783,-119.85755,2016-01-31,1,2016
IVEE,2016-02-01,1.23,1.39,34.402783,-119.85755,2016-02-01,2,2016
IVEE,2016-02-02,0.76,0.94,34.402783,-119.85755,2016-02-02,2,2016
IVEE,2016-02-03,0.49,0.68,34.402783,-119.85755,2016-02-03,2,2016
IVEE,2016-02-04,0.51,0.71,34.402783,-119.85755,2016-02-04,2,2016
IVEE,2016-02-05,0.92,1.06,34.402783,-119.85755,2016-02-05,2,2016
IVEE,2016-02-06,0.7,0.89,34.402783,-119.85755,2016-02-06,2,2016
IVEE,2016-02-07,0.59,0.65,34.402783,-119.85755,2016-02-07,2,2016
IVEE,2016-02-08,0.53,0.62,34.402783,-119.85755,2016-02-08,2,2016
IVEE,2016-02-09,0.42,0.46,34.402783,-119.85755,2016-02-09,2,2016
IVEE,2016-02-10,0.37,0.42,34.402783,-119.85755,2016-02-10,2,2016
IVEE,2016-02-11,0.48,0.6,34.402783,-119.85755,2016-02-11,2,2016
IVEE,2016-02-12,0.79,0.89,34.402783,-119.85755,2016-02-12,2,2016
IVEE,2016-02-13,0.94,1.1,34.402783,-119.85755,2016-02-13,2,2016
IVEE,2016-02-14,0.99,1.12,34.402783,-119.85755,2016-02-14,2,2016
IVEE,2016-02-15,0.7,0.98,34.402783,-119.85755,2016-02-15,2,2016
IVEE,2016-02-16,0.42,0.54,34.402783,-119.85755,2016-02-16,2,2016
IVEE,2016-02-17,0.37,0.44,34.402783,-119.85755,2016-02-17,2,2016
IVEE,2016-02-18,0.61,0.83,34.402783,-119.85755,2016-02-18,2,2016
IVEE,2016-02-19,0.97,1.05,34.402783,-119.85755,2016-02-19,2,2016
IVEE,2016-02-20,0.74,0.95,34.402783,-119.85755,2016-02-20,2,2016
IVEE,2016-02-21,0.71,0.75,34.402783,-119.85755,2016-02-21,2,2016
IVEE,2016-02-22,0.69,0.82,34.402783,-119.85755,2016-02-22,2,2016
IVEE,2016-02-23,0.54,0.6,34.402783,-119.85755,2016-02-23,2,2016
IVEE,2016-02-24,0.81,2.09,34.402783,-119.85755,2016-02-24,2,2016
IVEE,2016-02-25,1.59,2.11,34.402783,-119.85755,2016-02-25,2,2016
IVEE,2016-02-26,1.2,1.46,34.402783,-119.85755,2016-02-26,2,2016
IVEE,2016-02-27,1.05,1.33,34.402783,-119.85755,2016-02-27,2,2016
IVEE,2016-02-28,1.2,1.37,34.402783,-119.85755,2016-02-28,2,2016
IVEE,2016-02-29,0.93,1.16,34.402783,-119.85755,2016-02-29,2,2016
IVEE,2016-03-01,0.79,0.84,34.402783,-119.85755,2016-03-01,3,2016
IVEE,2016-03-02,0.69,0.85,34.402783,-119.85755,2016-03-02,3,2016
IVEE,2016-03-03,0.69,0.86,34.402783,-119.85755,2016-03-03,3,2016
IVEE,2016-03-04,0.88,1.14,34.402783,-119.85755,2016-03-04,3,2016
IVEE,2016-03-05,1.06,1.26,34.402783,-119.85755,2016-03-05,3,2016
IVEE,2016-03-06,1.06,1.3,34.402783,-119.85755,2016-03-06,3,2016
IVEE,2016-03-07,1.4,1.58,34.402783,-119.85755,2016-03-07,3,2016
IVEE,2016-03-08,1.39,1.58,34.402783,-119.85755,2016-03-08,3,2016
IVEE,2016-03-09,1.02,1.19,34.402783,-119.85755,2016-03-09,3,2016
IVEE,2016-03-10,0.77,0.94,34.402783,-119.85755,2016-03-10,3,2016
IVEE,2016-03-11,0.88,1.03,34.402783,-119.85755,2016-03-11,3,2016
IVEE,2016-03-12,1.28,1.48,34.402783,-119.85755,2016-03-12,3,2016
IVEE,2016-03-13,1.11,1.48,34.402783,-119.85755,2016-03-13,3,2016
IVEE,2016-03-14,1.0,1.1,34.402783,-119.85755,2016-03-14,3,2016
IVEE,2016-03-15,0.93,1.08,34.402783,-119.85755,2016-03-15,3,2016
IVEE,2016-03-16,0.8,0.91,34.402783,-119.85755,2016-03-16,3,2016
IVEE,2016-03-17,0.57,0.68,34.402783,-119.85755,2016-03-17,3,2016
IVEE,2016-03-18,0.51,0.6,34.402783,-119.85755,2016-03-18,3,2016
IVEE,2016-03-19,0.5,0.65,34.402783,-119.85755,2016-03-19,3,2016
IVEE,2016-03-20,0.67,0.76,34.402783,-119.85755,2016-03-20,3,2016
IVEE,2016-03-21,0.74,0.96,34.402783,-119.85755,2016-03-21,3,2016
IVEE,2016-03-22,1.05,1.31,34.402783,-119.85755,2016-03-22,3,2016
IVEE,2016-03-23,0.97,1.36,34.402783,-119.85755,2016-03-23,3,2016
IVEE,2016-03-24,0.7,0.79,34.402783,-119.85755,2016-03-24,3,2016
IVEE,2016-03-25,0.82,1.03,34.402783,-119.85755,2016-03-25,3,2016
IVEE,2016-03-26,0.82,1.03,34.402783,-119.85755,2016-03-26,3,2016
IVEE,2016-03-27,0.64,0.71,34.402783,-119.85755,2016-03-27,3,2016
IVEE,2016-03-28,0.78,1.08,34.402783,-119.85755,2016-03-28,3,2016
IVEE,2016-03-29,0.79,1.11,34.402783,-119.85755,2016-03-29,3,2016
IVEE,2016-03-30,0.56,0.89,34.402783,-119.85755,2016-03-30,3,2016
IVEE,2016-03-31,0.49,0.96,34.402783,-119.85755,2016-03-31,3,2016
IVEE,2016-10-01,0.58,0.65,34.402783,-119.85755,2016-10-01,10,2016
IVEE,2016-10-02,0.76,1.17,34.402783,-119.85755,2016-10-02,10,2016
IVEE,2016-10-03,0.83,1.18,34.402783,-119.85755,2016-10-03,10,2016
IVEE,2016-10-04,0.77,1.05,34.402783,-119.85755,2016-10-04,10,2016
IVEE,2016-10-05,0.79,0.91,34.402783,-119.85755,2016-10-05,10,2016
IVEE,2016-10-06,0.66,0.83,34.402783,-119.85755,2016-10-06,10,2016
IVEE,2016-10-07,0.53,0.65,34.402783,-119.85755,2016-10-07,10,2016
IVEE,2016-10-08,0.31,0.39,34.402783,-119.85755,2016-10-08,10,2016
IVEE,2016-10-09,0.29,0.44,34.402783,-119.85755,2016-10-09,10,2016
IVEE,2016-10-10,0.4,0.49,34.402783,-119.85755,2016-10-10,10,2016
IVEE,2016-10-11,0.46,0.51,34.402783,-119.85755,2016-10-11,10,2016
IVEE,2016-10-12,0.41,0.54,34.402783,-119.85755,2016-10-12,10,2016
IVEE,2016-10-13,0.43,0.51,34.402783,-119.85755,2016-10-13,10,2016
IVEE,2016-10-14,0.57,0.64,34.402783,-119.85755,2016-10-14,10,2016
IVEE,2016-10-15,0.8,0.86,34.402783,-119.85755,2016-10-15,10,2016
IVEE,2016-10-16,0.75,0.85,34.402783,-119.85755,2016-10-16,10,2016
IVEE,2016-10-17,0.79,1.03,34.402783,-119.85755,2016-10-17,10,2016
IVEE,2016-10-18,0.81,1.03,34.402783,-119.85755,2016-10-18,10,2016
IVEE,2016-10-19,0.67,0.82,34.402783,-119.85755,2016-10-19,10,2016
IVEE,2016-10-20,0.55,0.61,34.402783,-119.85755,2016-10-20,10,2016
IVEE,2016-10-21,0.52,0.55,34.402783,-119.85755,2016-10-21,10,2016
IVEE,2016-10-22,0.6,0.71,34.402783,-119.85755,2016-10-22,10,2016
IVEE,2016-10-23,0.57,0.64,34.402783,-119.85755,2016-10-23,10,2016
IVEE,2016-10-24,0.4,0.44,34.402783,-119.85755,2016-10-24,10,2016
IVEE,2016-10-25,0.35,0.5,34.402783,-119.85755,2016-10-25,10,2016
IVEE,2016-10-26,0.55,0.61,34.402783,-119.85755,2016-10-26,10,2016
IVEE,2016-10-27,0.58,0.69,34.402783,-119.85755,2016-10-27,10,2016
IVEE,2016-10-28,0.57,0.69,34.402783,-119.85755,2016-10-28,10,2016
IVEE,2016-10-29,0.41,0.44,34.402783,-119.85755,2016-10-29,10,2016
IVEE,2016-10-30,0.44,0.49,34.402783,-119.85755,2016-10-30,10,2016
IVEE,2016-10-31,0.63,0.96,34.402783,-119.85755,2016-10-31,10,2016
IVEE,2016-11-01,0.81,0.99,34.402783,-119.85755,2016-11-01,11,2016
IVEE,2016-11-02,0.63,0.93,34.402783,-119.85755,2016-11-02,11,2016
IVEE,2016-11-03,0.32,0.4,34.402783,-119.85755,2016-11-03,11,2016
IVEE,2016-11-04,0.6,0.9,34.402783,-119.85755,2016-11-04,11,2016
IVEE,2016-11-05,0.64,0.86,34.402783,-119.85755,2016-11-05,11,2016
IVEE,2016-11-06,0.76,0.98,34.402783,-119.85755,2016-11-06,11,2016
IVEE,2016-11-07,0.58,0.71,34.402783,-119.85755,2016-11-07,11,2016
IVEE,2016-11-08,0.39,0.48,34.402783,-119.85755,2016-11-08,11,2016
IVEE,2016-11-09,0.7,0.91,34.402783,-119.85755,2016-11-09,11,2016
IVEE,2016-11-10,0.69,0.75,34.402783,-119.85755,2016-11-10,11,2016
IVEE,2016-11-11,0.45,0.57,34.402783,-119.85755,2016-11-11,11,2016
IVEE,2016-11-12,0.53,0.67,34.402783,-119.85755,2016-11-12,11,2016
IVEE,2016-11-13,0.57,0.65,34.402783,-119.85755,2016-11-13,11,2016
IVEE,2016-11-14,0.55,0.63,34.402783,-119.85755,2016-11-14,11,2016
IVEE,2016-11-15,0.63,0.9,34.402783,-119.85755,2016-11-15,11,2016
IVEE,2016-11-16,0.93,1.36,34.402783,-119.85755,2016-11-16,11,2016
IVEE,2016-11-17,0.86,1.35,34.402783,-119.85755,2016-11-17,11,2016
IVEE,2016-11-18,0.46,0.56,34.402783,-119.85755,2016-11-18,11,2016
IVEE,2016-11-19,0.27,0.37,34.402783,-119.85755,2016-11-19,11,2016
IVEE,2016-11-20,0.6,0.74,34.402783,-119.85755,2016-11-20,11,2016
IVEE,2016-11-21,0.84,1.07,34.402783,-119.85755,2016-11-21,11,2016
IVEE,2016-11-22,0.65,1.07,34.402783,-119.85755,2016-11-22,11,2016
IVEE,2016-11-23,0.61,0.73,34.402783,-119.85755,2016-11-23,11,2016
IVEE,2016-11-24,0.67,0.81,34.402783,-119.85755,2016-11-24,11,2016
IVEE,2016-11-25,0.49,0.57,34.402783,-119.85755,2016-11-25,11,2016
IVEE,2016-11-26,0.42,0.52,34.402783,-119.85755,2016-11-26,11,2016
IVEE,2016-11-27,0.81,1.08,34.402783,-119.85755,2016-11-27,11,2016
IVEE,2016-11-28,0.82,0.96,34.402783,-119.85755,2016-11-28,11,2016
IVEE,2016-11-29,0.61,0.94,34.402783,-119.85755,2016-11-29,11,2016
IVEE,2016-11-30,0.49,0.55,34.402783,-119.85755,2016-11-30,11,2016
IVEE,2016-12-01,0.52,0.64,34.402783,-119.85755,2016-12-01,12,2016
IVEE,2016-12-02,0.53,0.7,34.402783,-119.85755,2016-12-02,12,2016
IVEE,2016-12-03,0.42,0.5,34.402783,-119.85755,2016-12-03,12,2016
IVEE,2016-12-04,0.54,0.65,34.402783,-119.85755,2016-12-04,12,2016
IVEE,2016-12-05,0.66,0.77,34.402783,-119.85755,2016-12-05,12,2016
IVEE,2016-12-06,0.51,0.63,34.402783,-119.85755,2016-12-06,12,2016
IVEE,2016-12-07,0.56,0.63,34.402783,-119.85755,2016-12-07,12,2016
IVEE,2016-12-08,0.37,0.49,34.402783,-119.85755,2016-12-08,12,2016
IVEE,2016-12-09,0.37,0.61,34.402783,-119.85755,2016-12-09,12,2016
IVEE,2016-12-10,0.53,0.68,34.402783,-119.85755,2016-12-10,12,2016
IVEE,2016-12-11,0.43,0.54,34.402783,-119.85755,2016-12-11,12,2016
IVEE,2016-12-12,0.38,0.58,34.402783,-119.85755,2016-12-12,12,2016
IVEE,2016-12-13,0.22,0.29,34.402783,-119.85755,2016-12-13,12,2016
IVEE,2016-12-14,0.2,0.24,34.402783,-119.85755,2016-12-14,12,2016
IVEE,2016-12-15,0.19,0.24,34.402783,-119.85755,2016-12-15,12,2016
IVEE,2016-12-16,0.61,1.1,34.402783,-119.85755,2016-12-16,12,2016
IVEE,2016-12-17,0.63,1.08,34.402783,-119.85755,2016-12-17,12,2016
IVEE,2016-12-18,0.31,0.38,34.402783,-119.85755,2016-12-18,12,2016
IVEE,2016-12-19,0.38,0.49,34.402783,-119.85755,2016-12-19,12,2016
IVEE,2016-12-20,0.34,0.37,34.402783,-119.85755,2016-12-20,12,2016
IVEE,2016-12-21,0.31,0.35,34.402783,-119.85755,2016-12-21,12,2016
IVEE,2016-12-22,0.43,0.56,34.402783,-119.85755,2016-12-22,12,2016
IVEE,2016-12-23,0.45,0.52,34.402783,-119.85755,2016-12-23,12,2016
IVEE,2016-12-24,0.95,1.34,34.402783,-119.85755,2016-12-24,12,2016
IVEE,2016-12-25,0.77,1.18,34.402783,-119.85755,2016-12-25,12,2016
IVEE,2016-12-26,0.4,0.5,34.402783,-119.85755,2016-12-26,12,2016
IVEE,2016-12-27,0.49,0.56,34.402783,-119.85755,2016-12-27,12,2016
IVEE,2016-12-28,0.52,0.6,34.402783,-119.85755,2016-12-28,12,2016
IVEE,2016-12-29,0.48,0.54,34.402783,-119.85755,2016-12-29,12,2016
IVEE,2016-12-30,0.45,0.53,34.402783,-119.85755,2016-12-30,12,2016
IVEE,2016-12-31,0.52,0.66,34.402783,-119.85755,2016-12-31,12,2016
IVEE,2017-01-01,0.61,0.85,34.402783,-119.85755,2017-01-01,1,2017
IVEE,2017-01-02,0.47,0.83,34.402783,-119.85755,2017-01-02,1,2017
IVEE,2017-01-03,0.25,0.28,34.402783,-119.85755,2017-01-03,1,2017
IVEE,2017-01-04,0.2,0.26,34.402783,-119.85755,2017-01-04,1,2017
IVEE,2017-01-05,0.36,0.63,34.402783,-119.85755,2017-01-05,1,2017
IVEE,2017-01-06,0.52,0.76,34.402783,-119.85755,2017-01-06,1,2017
IVEE,2017-01-07,0.34,0.36,34.402783,-119.85755,2017-01-07,1,2017
IVEE,2017-01-08,0.28,0.33,34.402783,-119.85755,2017-01-08,1,2017
IVEE,2017-01-09,0.31,0.48,34.402783,-119.85755,2017-01-09,1,2017
IVEE,2017-01-10,0.38,0.47,34.402783,-119.85755,2017-01-10,1,2017
IVEE,2017-01-11,0.5,0.62,34.402783,-119.85755,2017-01-11,1,2017
IVEE,2017-01-12,0.58,0.72,34.402783,-119.85755,2017-01-12,1,2017
IVEE,2017-01-13,0.57,0.73,34.402783,-119.85755,2017-01-13,1,2017
IVEE,2017-01-14,0.42,0.59,34.402783,-119.85755,2017-01-14,1,2017
IVEE,2017-01-15,0.62,0.75,34.402783,-119.85755,2017-01-15,1,2017
IVEE,2017-01-16,0.53,0.68,34.402783,-119.85755,2017-01-16,1,2017
IVEE,2017-01-17,0.5,0.6,34.402783,-119.85755,2017-01-17,1,2017
IVEE,2017-01-18,0.44,0.49,34.402783,-119.85755,2017-01-18,1,2017
IVEE,2017-01-19,0.67,0.9,34.402783,-119.85755,2017-01-19,1,2017
IVEE,2017-01-20,1.01,1.44,34.402783,-119.85755,2017-01-20,1,2017
IVEE,2017-01-21,1.48,1.71,34.402783,-119.85755,2017-01-21,1,2017
IVEE,2017-01-22,1.12,1.63,34.402783,-119.85755,2017-01-22,1,2017
IVEE,2017-01-23,1.28,1.64,34.402783,-119.85755,2017-01-23,1,2017
IVEE,2017-01-24,1.36,1.76,34.402783,-119.85755,2017-01-24,1,2017
IVEE,2017-01-25,0.63,0.9,34.402783,-119.85755,2017-01-25,1,2017
IVEE,2017-01-26,0.4,0.51,34.402783,-119.85755,2017-01-26,1,2017
IVEE,2017-01-27,0.68,0.83,34.402783,-119.85755,2017-01-27,1,2017
IVEE,2017-01-28,0.57,0.78,34.402783,-119.85755,2017-01-28,1,2017
IVEE,2017-01-29,0.38,0.45,34.402783,-119.85755,2017-01-29,1,2017
IVEE,2017-01-30,0.37,0.44,34.402783,-119.85755,2017-01-30,1,2017
IVEE,2017-01-31,0.34,0.39,34.402783,-119.85755,2017-01-31,1,2017
IVEE,2017-02-01,0.34,0.55,34.402783,-119.85755,2017-02-01,2,2017
IVEE,2017-02-02,0.63,0.82,34.402783,-119.85755,2017-02-02,2,2017
IVEE,2017-02-03,0.77,0.93,34.402783,-119.85755,2017-02-03,2,2017
IVEE,2017-02-04,0.69,0.82,34.402783,-119.85755,2017-02-04,2,2017
IVEE,2017-02-05,0.57,0.77,34.402783,-119.85755,2017-02-05,2,2017
IVEE,2017-02-06,0.42,0.64,34.402783,-119.85755,2017-02-06,2,2017
IVEE,2017-02-07,0.47,0.58,34.402783,-119.85755,2017-02-07,2,2017
IVEE,2017-02-08,0.4,0.42,34.402783,-119.85755,2017-02-08,2,2017
IVEE,2017-02-09,0.37,0.47,34.402783,-119.85755,2017-02-09,2,2017
IVEE,2017-02-10,0.52,0.63,34.402783,-119.85755,2017-02-10,2,2017
IVEE,2017-02-11,0.86,1.24,34.402783,-119.85755,2017-02-11,2,2017
IVEE,2017-02-12,0.67,1.06,34.402783,-119.85755,2017-02-12,2,2017
IVEE,2017-02-13,0.56,0.72,34.402783,-119.85755,2017-02-13,2,2017
IVEE,2017-02-14,0.55,0.75,34.402783,-119.85755,2017-02-14,2,2017
IVEE,2017-02-15,0.34,0.42,34.402783,-119.85755,2017-02-15,2,2017
IVEE,2017-02-16,0.45,0.67,34.402783,-119.85755,2017-02-16,2,2017
IVEE,2017-02-17,0.99,1.77,34.402783,-119.85755,2017-02-17,2,2017
IVEE,2017-02-18,1.57,2.1,34.402783,-119.85755,2017-02-18,2,2017
IVEE,2017-02-19,1.42,2.1,34.402783,-119.85755,2017-02-19,2,2017
IVEE,2017-02-20,0.57,0.7,34.402783,-119.85755,2017-02-20,2,2017
IVEE,2017-02-21,0.66,0.81,34.402783,-119.85755,2017-02-21,2,2017
IVEE,2017-02-22,1.1,1.5,34.402783,-119.85755,2017-02-22,2,2017
IVEE,2017-02-23,1.17,1.4,34.402783,-119.85755,2017-02-23,2,2017
IVEE,2017-02-24,0.66,1.03,34.402783,-119.85755,2017-02-24,2,2017
IVEE,2017-02-25,0.49,0.69,34.402783,-119.85755,2017-02-25,2,2017
IVEE,2017-02-26,0.43,0.65,34.402783,-119.85755,2017-02-26,2,2017
IVEE,2017-02-27,0.41,0.49,34.402783,-119.85755,2017-02-27,2,2017
IVEE,2017-02-28,0.63,0.8,34.402783,-119.85755,2017-02-28,2,2017
IVEE,2017-03-01,0.45,0.64,34.402783,-119.85755,2017-03-01,3,2017
IVEE,2017-03-02,0.32,0.36,34.402783,-119.85755,2017-03-02,3,2017
IVEE,2017-03-03,0.32,0.38,34.402783,-119.85755,2017-03-03,3,2017
IVEE,2017-03-04,0.4,0.48,34.402783,-119.85755,2017-03-04,3,2017
IVEE,2017-03-05,0.38,0.75,34.402783,-119.85755,2017-03-05,3,2017
IVEE,2017-03-06,0.64,0.81,34.402783,-119.85755,2017-03-06,3,2017
IVEE,2017-03-07,0.55,0.78,34.402783,-119.85755,2017-03-07,3,2017
IVEE,2017-03-08,0.41,0.49,34.402783,-119.85755,2017-03-08,3,2017
IVEE,2017-03-09,0.35,0.39,34.402783,-119.85755,2017-03-09,3,2017
IVEE,2017-03-10,0.39,0.44,34.402783,-119.85755,2017-03-10,3,2017
IVEE,2017-03-11,0.4,0.49,34.402783,-119.85755,2017-03-11,3,2017
IVEE,2017-03-12,0.43,0.51,34.402783,-119.85755,2017-03-12,3,2017
IVEE,2017-03-13,0.33,0.39,34.402783,-119.85755,2017-03-13,3,2017
IVEE,2017-03-14,0.27,0.28,34.402783,-119.85755,2017-03-14,3,2017
IVEE,2017-03-15,0.34,0.48,34.402783,-119.85755,2017-03-15,3,2017
IVEE,2017-03-16,0.58,0.72,34.402783,-119.85755,2017-03-16,3,2017
IVEE,2017-03-17,0.47,0.62,34.402783,-119.85755,2017-03-17,3,2017
IVEE,2017-03-18,0.25,0.31,34.402783,-119.85755,2017-03-18,3,2017
IVEE,2017-03-19,0.22,0.26,34.402783,-119.85755,2017-03-19,3,2017
IVEE,2017-03-20,0.31,0.37,34.402783,-119.85755,2017-03-20,3,2017
IVEE,2017-03-21,0.25,0.35,34.402783,-119.85755,2017-03-21,3,2017
IVEE,2017-03-22,0.46,0.64,34.402783,-119.85755,2017-03-22,3,2017
IVEE,2017-03-23,0.97,1.14,34.402783,-119.85755,2017-03-23,3,2017
IVEE,2017-03-24,0.65,0.99,34.402783,-119.85755,2017-03-24,3,2017
IVEE,2017-03-25,0.64,0.78,34.402783,-119.85755,2017-03-25,3,2017
IVEE,2017-03-26,0.73,0.87,34.402783,-119.85755,2017-03-26,3,2017
IVEE,2017-03-27,0.94,1.21,34.402783,-119.85755,2017-03-27,3,2017
IVEE,2017-03-28,0.96,1.19,34.402783,-119.85755,2017-03-28,3,2017
IVEE,2017-03-29,0.81,0.95,34.402783,-119.85755,2017-03-29,3,2017
IVEE,2017-03-30,1.04,1.51,34.402783,-119.85755,2017-03-30,3,2017
IVEE,2017-03-31,1.02,1.46,34.402783,-119.85755,2017-03-31,3,2017
IVEE,2017-10-01,0.54,0.91,34.402783,-119.85755,2017-10-01,10,2017
IVEE,2017-10-02,0.28,0.36,34.402783,-119.85755,2017-10-02,10,2017
IVEE,2017-10-03,0.31,0.4,34.402783,-119.85755,2017-10-03,10,2017
IVEE,2017-10-04,0.33,0.45,34.402783,-119.85755,2017-10-04,10,2017
IVEE,2017-10-05,0.34,0.49,34.402783,-119.85755,2017-10-05,10,2017
IVEE,2017-10-06,0.33,0.47,34.402783,-119.85755,2017-10-06,10,2017
IVEE,2017-10-07,0.38,0.48,34.402783,-119.85755,2017-10-07,10,2017
IVEE,2017-10-08,0.59,0.66,34.402783,-119.85755,2017-10-08,10,2017
IVEE,2017-10-09,0.51,0.68,34.402783,-119.85755,2017-10-09,10,2017
IVEE,2017-10-10,0.39,0.49,34.402783,-119.85755,2017-10-10,10,2017
IVEE,2017-10-11,0.39,0.61,34.402783,-119.85755,2017-10-11,10,2017
IVEE,2017-10-12,0.51,0.63,34.402783,-119.85755,2017-10-12,10,2017
IVEE,2017-10-13,0.37,0.55,34.402783,-119.85755,2017-10-13,10,2017
IVEE,2017-10-14,0.33,0.36,34.402783,-119.85755,2017-10-14,10,2017
IVEE,2017-10-15,0.28,0.34,34.402783,-119.85755,2017-10-15,10,2017
IVEE,2017-10-16,0.24,0.29,34.402783,-119.85755,2017-10-16,10,2017
